year,rank,company,revenue ($ millions),profit ($ millions)
2005,267,MeadWestvaco,8227.0,-349.0
2005,268,Unocal,8217.0,1208.0
2005,269,CSX,8187.0,339.0
2005,270,Applied Materials,8013.1,1351.3
2005,271,Kinder Morgan Energy,7932.9,831.6
2005,272,Sonic Automotive,7886.0,86.1
2005,273,SunTrust Banks,7822.8,1572.9
2005,274,Dillard's,7816.3,117.6
2005,275,R.R. Donnelley & Sons,7790.5,178.3
2005,276,Science Applications Intl.,7761.0,341.0
2005,277,Automatic Data Proc.,7754.9,935.6
2005,278,Avon Products,7747.8,846.1
2005,279,Land O'Lakes,7742.2,21.4
2005,280,Dollar General,7660.9,344.2
2005,281,Air Products & Chem.,7411.4,604.1
2005,282,Assurant,7403.5,350.6
2005,283,Gannett,7381.3,1317.2
2005,284,BJ's Wholesale Club,7375.3,114.4
2005,285,Safeco,7335.9,562.4
2005,286,Norfolk Southern,7312.0,923.0
2005,287,Rohm & Haas,7300.0,497.0
2005,288,Pepco Holdings,7221.8,258.7
2005,289,Crown Holdings,7199.0,51.0
2005,290,Agilent Technologies,7181.0,349.0
2005,291,Echostar Communications,7151.2,214.8
2005,292,Owens-Illinois,7146.4,235.5
2005,293,Bank of New York Co.,7144.0,1440.0
2005,294,Nordstrom,7131.4,393.4
2005,295,US Airways Group,7117.0,-611.0
2005,296,DTE Energy,7114.0,431.0
2005,297,Campbell Soup,7109.0,647.0
2005,298,Parker Hannifin,7106.9,345.8
2005,299,Phelps Dodge,7089.3,1046.3
2005,300,KB Home,7052.7,480.9
2005,301,Fortune Brands,7021.2,783.8
2005,302,KeySpan,6989.1,463.7
2005,303,Amazon.Com,6921.1,588.5
2005,304,Newell Rubbermaid,6919.6,-116.1
2005,305,L-3 Communications,6897.0,381.9
2005,306,Danaher,6889.3,746.0
2005,307,Yellow Roadway,6767.5,184.3
2005,308,ITT Industries,6764.1,432.3
2005,309,First American Corp.,6722.3,349.1
2005,310,Northeast Utilities,6686.7,116.6
2005,311,NiSource,6666.2,436.3
2005,312,BB&T Corp.,6666.0,1558.4
2005,313,American Family Ins. Grp.,6654.6,564.4
2005,314,El Paso,6640.0,-1024.0
2005,315,Praxair,6594.0,697.0
2005,316,Eastman Chemical,6580.0,170.0
2005,317,Fifth Third Bancorp,6579.0,1525.0
2005,318,Southwest Airlines,6530.0,313.0
2005,319,Thrivent Financial for Lutherans,6445.2,353.6
2005,320,Saks,6437.3,60.9
2005,321,Reynolds American,6437.0,688.0
2005,322,Cox Communications,6425.0,-2375.3
2005,323,PNC Financial Services,6315.0,1197.0
2005,324,Jabil Circuit,6252.9,166.9
2005,325,IAC/Interactive,6192.7,164.9
2005,326,Federal-Mogul,6184.1,-334.0
2005,327,Dynegy,6153.0,-15.0
2005,328,Performance Food Group,6148.9,52.6
2005,329,Autoliv,6143.9,326.3
2005,330,Baker Hughes,6134.8,528.6
2005,331,Sherwin-Williams,6113.8,393.3
2005,332,Interpublic Group,6077.4,-703.2
2005,333,Anadarko Petroleum,6067.0,1606.0
2005,334,VF,6054.5,474.7
2005,335,Barnes & Noble,6007.7,143.4
2005,336,ONEOK,5988.1,242.2
2005,337,NCR,5984.0,290.0
2005,338,Lyondell Chemical,5968.0,54.0
2005,339,CNF,5902.2,-115.9
2005,340,Mohawk Industries,5880.4,368.6
2005,341,State St. Corp.,5861.0,798.0
2005,342,WellChoice,5827.0,246.2
2005,343,Unisys,5820.7,38.6
2005,344,PPL,5812.0,698.0
2005,345,SPX,5795.6,-17.1
2005,346,Estee Lauder,5790.4,342.1
2005,347,CDW,5737.8,241.4
2005,348,Tribune,5726.2,555.5
2005,349,Owens Corning,5675.0,204.0
2005,350,AutoZone,5637.0,566.2
2005,351,World Fuel Services,5635.4,27.5
2005,352,Boston Scientific,5624.0,1062.0
2005,353,Burlington Resources,5618.0,1527.0
2005,354,Dover,5573.2,412.8
2005,355,KeyCorp,5564.0,954.0
2005,356,CMS Energy,5483.0,121.0
2005,357,Monsanto,5478.0,267.0
2005,358,Asbury Automotive Group,5468.2,50.1
2005,359,Black & Decker,5464.6,456.0
2005,360,Ball,5440.2,295.6
2005,361,Group 1 Automotive,5435.0,27.8
2005,362,Allied Waste Industries,5375.4,49.3
2005,363,Lincoln National,5371.3,707.0
2005,364,Pilgrim's Pride,5363.7,128.3
2005,365,Foot Locker,5355.0,293.0
2005,366,Avery Dennison,5340.9,279.7
2005,367,Apache,5332.6,1668.8
2005,368,Harley-Davidson,5320.5,889.8
2005,369,Dole Food,5316.2,134.4
2005,370,Lexmark International,5313.8,568.7
2005,371,Coventry Health Care,5312.0,337.1
2005,372,Starbucks,5294.2,391.8
2005,373,Family Dollar Stores,5281.9,262.7
2005,374,AGCO,5273.3,158.8
2005,375,McGraw-Hill,5254.4,755.8
2005,376,AK Steel Holding,5243.1,238.4
2005,377,Brunswick,5229.3,269.8
2005,378,SLM,5217.5,1913.3
2005,379,Kerr-McGee,5178.7,404.0
2005,380,Ameren,5160.0,530.0
2005,381,Ryder System,5150.3,215.6
2005,382,Quest Diagnostics,5126.6,499.2
2005,383,Mattel,5102.8,572.7
2005,384,Leggett & Platt,5085.5,285.4
2005,385,W.W. Grainger,5049.8,286.9
2005,386,Darden Restaurants,5003.4,231.5
2005,387,Advanced Micro Devices,5001.4,91.2
2005,388,Becton Dickinson,4995.3,467.4
2005,389,Kelly Services,4984.1,22.1
2005,390,Charter Communications,4977.0,-4341.0
2005,391,Mellon Financial Corp.,4960.0,796.0
2005,392,Pitney Bowes,4957.4,480.5
2005,393,WPS Resources,4950.8,139.7
2005,394,Cablevision Systems,4932.9,-676.1
2005,395,Pacific Life,4930.0,539.4
2005,396,Harrah's Entertainment,4928.0,367.7
2005,397,OGE Energy,4927.4,153.5
2005,398,Qualcomm,4916.0,1720.0
2005,399,RadioShack,4841.2,337.2
2005,400,Energy East,4818.5,229.3
2005,401,Caesars Entertainment,4805.0,297.0
2005,402,Hormel Foods,4779.9,231.7
2005,403,Roundy's,4777.3,60.6
2005,404,Commercial Metals,4768.3,132.0
2005,405,Temple-Inland,4767.0,165.0
2005,406,Emcor Group,4747.9,33.2
2005,407,Auto-Owners Insurance,4736.8,190.5
2005,408,Goodrich,4724.5,172.2
2005,409,Brink's,4723.7,121.5
2005,410,Maytag,4721.5,-9.0
2005,411,Charles Schwab,4705.0,286.0
2005,412,Cinergy,4687.9,400.9
2005,413,CIT Group,4676.3,753.6
2005,414,Fisher Scientific Intl.,4662.7,166.4
2005,415,Ikon Office Solutions,4649.8,91.6
2005,416,Jones Apparel Group,4649.7,301.8
2005,417,Terex,4646.3,106.9
2005,418,Liz Claiborne,4632.8,313.6
2005,419,Laidlaw International,4631.4,61.7
2005,420,Regions Financial,4610.0,823.8
2005,421,Longs Drug Stores,4607.9,36.6
2005,422,CarMax,4597.7,116.5
2005,423,Jacobs Engineering Grp.,4594.2,129.0
2005,424,Mirant,4572.0,-476.0
2005,425,Erie Insurance Group,4555.2,572.1
2005,426,Triad Hospitals,4533.5,191.0
2005,427,Owens & Minor,4525.1,60.5
2005,428,Newmont Mining,4524.2,443.3
2005,429,Rockwell Automation,4516.6,414.9
2005,430,Timken,4513.7,135.7
2005,431,W.R. Berkley,4512.2,438.1
2005,432,York International,4510.1,81.6
2005,433,USG,4509.0,312.0
2005,434,Bed Bath & Beyond,4478.0,399.5
2005,435,Golden West Financial,4472.8,1279.7
2005,436,Hershey Foods,4429.2,590.9
2005,437,Hughes Supply,4422.6,123.7
2005,438,Smith International,4419.0,182.5
2005,439,Micron Technology,4404.2,157.2
2005,440,Starwood Hotels & Rsrts.,4385.0,395.0
2005,441,Big Lots,4375.1,25.7
2005,442,C.H. Robinson Worldwide,4341.5,137.3
2005,443,Conseco,4330.0,294.8
2005,444,NVR,4327.7,523.2
2005,445,Clorox,4324.0,549.0
2005,446,NTL,4309.1,-880.1
2005,447,Molson Coors Brewing,4305.8,196.7
2005,448,Enbridge Energy Partners,4291.7,138.2
2005,449,MGM Mirage,4283.1,412.3
2005,450,Stryker,4262.3,465.7
2005,451,Avaya,4245.0,296.0
2005,452,Ross Stores,4240.0,168.5
2005,453,Tenneco Automotive,4213.0,13.0
2005,454,H&R Block,4205.6,697.9
2005,455,Ecolab,4184.9,310.5
2005,456,Engelhard,4166.4,235.5
2005,457,Hovnanian Enterprises,4160.4,348.7
2005,458,Universal Health Svcs.,4157.9,169.5
2005,459,Omnicare,4119.9,236.0
2005,460,Affiliated Computer Svcs.,4106.4,529.8
2005,461,Jefferson-Pilot,4102.1,546.1
2005,462,Graybar Electric,4093.5,14.0
2005,463,Mutual of Omaha Ins.,4080.2,25.0
2005,464,Levi Strauss,4072.5,30.4
2005,465,Henry Schein,4060.3,128.2
2005,466,MDC Holdings,4009.1,391.2
2005,467,Pathmark Stores,3994.2,2.6
2005,468,United Stationers,3991.2,90.0
2005,469,Ryland Group,3951.8,320.5
2005,470,Cooper Tire & Rubber,3933.6,201.4
2005,471,Wisconsin Energy,3912.1,306.4
2005,472,American Financial Grp.,3911.7,359.9
2005,473,Beazer Homes USA,3907.1,235.8
2005,474,Collins & Aikman,3904.0,-118.5
2005,475,Borders Group,3903.0,131.9
2005,476,Nash Finch,3897.1,14.9
2005,477,Toll Brothers,3893.1,409.1
2005,478,SCANA,3885.0,257.0
2005,479,Whole Foods Market,3864.9,137.1
2005,480,Corning,3854.0,-2165.0
2005,481,Sealed Air,3798.1,215.6
2005,482,Maxtor,3796.3,-181.9
2005,483,Reebok International,3785.3,192.4
2005,484,UGI,3784.7,111.6
2005,485,Guidant,3775.2,524.0
2005,486,Host Marriott,3773.0,N.A.
2005,487,Advance Auto Parts,3770.3,188.0
2005,488,ServiceMaster,3759.6,331.2
2005,489,Wesco International,3741.3,64.9
2005,490,Telephone & Data Sys.,3720.4,49.0
2005,491,Level 3 Communications,3712.0,-458.0
2005,492,Brinker International,3707.5,154.0
2005,493,Stater Bros. Holdings,3704.9,71.8
2005,494,Western & Southern Financial,3694.5,328.0
2005,495,Gateway,3649.7,-567.6
2005,496,Wm. Wrigley Jr.,3648.6,493.0
2005,497,Peabody Energy,3631.6,175.4
2005,498,Wendy's International,3630.4,57.8
2005,499,Kindred Healthcare,3616.6,70.6
2005,500,Cincinnati Financial,3614.0,584.0
2006,1,Exxon Mobil,339938.0,36130.0
2006,2,Wal-Mart Stores,315654.0,11231.0
2006,3,General Motors,192604.0,-10600.0
2006,4,Chevron,189481.0,14099.0
2006,5,Ford Motor,177210.0,2024.0
2006,6,ConocoPhillips,166683.0,13529.0
2006,7,General Electric,157153.0,16353.0
2006,8,Citigroup,131045.0,24589.0
2006,9,American Intl. Group,108905.0,10477.0
2006,10,Intl. Business Machines,91134.0,7934.0
2006,11,Hewlett-Packard,86696.0,2398.0
2006,12,Bank of America Corp.,83980.0,16465.0
2006,13,Berkshire Hathaway,81663.0,8528.0
2006,14,Home Depot,81511.0,5838.0
2006,15,Valero Energy,81362.0,3590.0
2006,16,McKesson,80514.6,-156.7
2006,17,J.P. Morgan Chase & Co.,79902.0,8483.0
2006,18,Verizon Communications,75111.9,7397.0
2006,19,Cardinal Health,74915.1,1050.7
2006,20,Altria Group,69148.0,10435.0
2006,21,Kroger,60552.9,958.0
2006,22,State Farm Insurance Cos,59223.9,3241.8
2006,23,Marathon Oil,58958.0,3032.0
2006,24,Procter & Gamble,56741.0,7257.0
2006,25,Dell,55908.0,3572.0
2006,26,Boeing,54848.0,2572.0
2006,27,AmerisourceBergen,54589.6,264.6
2006,28,Costco Wholesale,52935.2,1063.1
2006,29,Target,52620.0,2408.0
2006,30,Morgan Stanley,52498.0,4939.0
2006,31,Pfizer,51353.0,8085.0
2006,32,Johnson & Johnson,50514.0,10411.0
2006,33,Sears Holdings,49124.0,858.0
2006,34,Merrill Lynch,47783.0,5116.0
2006,35,MetLife,46983.0,4714.0
2006,36,Dow Chemical,46307.0,4515.0
2006,37,UnitedHealth Group,45365.0,3300.0
2006,38,Wellpoint,45136.0,2463.8
2006,39,AT&T,43862.0,4786.0
2006,40,Time Warner,43652.0,2905.0
2006,41,Goldman Sachs Group,43391.0,5626.0
2006,42,Lowe's,43243.0,2771.0
2006,43,United Technologies,42725.0,3069.0
2006,44,United Parcel Service,42581.0,3870.0
2006,45,Walgreen,42201.6,1559.5
2006,46,Wells Fargo,40407.0,7671.0
2006,47,Albertson's,40397.0,446.0
2006,48,Microsoft,39788.0,12254.0
2006,49,Intel,38826.0,8664.0
2006,50,Safeway,38416.0,561.1
2006,51,Medco Health Solutions,37870.9,602.0
2006,52,Lockheed Martin,37213.0,1825.0
2006,53,CVS,37006.2,1224.7
2006,54,Motorola,36843.0,4578.0
2006,55,Caterpillar,36339.0,2854.0
2006,56,Archer Daniels Midland,35943.8,1044.4
2006,57,Wachovia Corp.,35908.0,6643.0
2006,58,Allstate,35383.0,1765.0
2006,59,Sprint Nextel,34680.0,1785.0
2006,60,Caremark Rx,32991.3,932.4
2006,61,PepsiCo,32562.0,4078.0
2006,62,Lehman Brothers,32420.0,3260.0
2006,63,Walt Disney,31944.0,2533.0
2006,64,Prudential Financial,31708.0,3540.0
2006,65,Plains All Amer. Pipeline,31177.3,217.8
2006,66,Sunoco,31176.0,974.0
2006,67,Northrop Grumman,30721.0,1400.0
2006,68,Sysco,30281.9,961.5
2006,69,American Express,30080.0,3734.0
2006,70,FedEx,29363.0,1449.0
2006,71,Honeywell Intl.,28862.0,1655.0
2006,72,Ingram Micro,28808.3,216.9
2006,73,DuPont,28491.0,2053.0
2006,74,New York Life Insurance,28051.0,1421.6
2006,75,Johnson Controls,28019.5,909.4
2006,76,Best Buy,27433.0,984.0
2006,77,Delphi,27201.0,-6369.0
2006,78,Hartford Financial Services,27083.0,2274.0
2006,79,Alcoa,26601.0,1233.0
2006,80,Tyson Foods,26014.0,353.0
2006,81,TIAA-CREF,25916.8,2000.8
2006,82,International Paper,25797.0,1100.0
2006,83,Cisco Systems,24801.0,5741.0
2006,84,HCA,24455.0,1424.0
2006,85,St. Paul Travelers Cos.,24365.0,1622.0
2006,86,News Corp.,23859.0,2128.0
2006,87,Federated Dept. Stores,23347.0,1406.0
2006,88,Amerada Hess,23255.0,1242.0
2006,89,Coca-Cola,23104.0,4872.0
2006,90,Weyerhaeuser,23000.0,733.0
2006,91,Aetna,22885.0,1634.5
2006,92,Mass. Mutual Life Ins.,22798.8,1446.0
2006,93,Abbott Laboratories,22337.8,3372.1
2006,94,Comcast,22255.0,928.0
2006,95,Merck,22011.9,4631.3
2006,96,Deere,21930.5,1446.8
2006,97,Raytheon,21894.0,871.0
2006,98,Nationwide,21832.0,1149.0
2006,99,Washington Mutual,21326.0,3432.0
2006,100,General Dynamics,21290.0,1461.0
2006,101,3M,21167.0,3199.0
2006,102,Liberty Mutual Ins. Group,21161.0,1027.0
2006,103,Halliburton,20994.0,2358.0
2006,104,Publix Super Markets,20744.8,989.2
2006,105,AMR,20712.0,-861.0
2006,106,BellSouth,20613.0,3294.0
2006,107,Tech Data,20542.1,26.6
2006,108,Electronic Data Systems,20537.0,150.0
2006,109,McDonald's,20460.2,2602.2
2006,110,Bristol-Myers Squibb,20222.0,3000.0
2006,111,Sara Lee,19727.0,719.0
2006,112,Goodyear Tire & Rubber,19723.0,228.0
2006,113,Supervalu,19543.2,385.8
2006,114,Cendant,19471.0,1341.0
2006,115,AutoNation,19468.0,496.5
2006,116,Northwestern Mutual,19220.8,923.8
2006,117,Duke Energy,18944.0,1824.0
2006,118,J.C. Penney,18781.0,1088.0
2006,119,Wyeth,18755.8,3656.3
2006,120,Coca-Cola Enterprises,18706.0,514.0
2006,121,Lyondell Chemical,18606.0,531.0
2006,122,Countrywide Financial,18536.9,2528.1
2006,123,Dominion Resources,18041.0,1033.0
2006,124,UAL,17379.0,-21176.0
2006,125,Constellation Energy,17374.8,623.1
2006,126,Emerson Electric,17305.0,1422.0
2006,127,Lear,17089.2,-1381.5
2006,128,Visteon,16976.0,-270.0
2006,129,Rite Aid,16816.4,302.5
2006,130,Cigna,16684.0,1625.0
2006,131,U.S. Bancorp,16596.0,4489.0
2006,132,Tesoro,16473.0,507.0
2006,133,Occidental Petroleum,16286.0,5281.0
2006,134,Express Scripts,16266.0,400.0
2006,135,Delta Air Lines,16191.0,-3818.0
2006,136,Manpower,16080.4,260.1
2006,137,Staples,16078.9,834.4
2006,138,TJX,16057.9,690.4
2006,139,Gap,16023.0,1113.0
2006,140,Kimberly-Clark,15902.6,1568.3
2006,141,Computer Sciences,15849.1,810.2
2006,142,Xerox,15701.0,978.0
2006,143,ConAgra Foods,15515.7,641.5
2006,144,Exelon,15405.0,923.0
2006,145,Loews,15363.3,1211.6
2006,146,Anheuser-Busch,15035.7,1839.2
2006,147,Pulte Homes,14895.5,1491.9
2006,148,Eli Lilly,14645.3,1979.6
2006,149,CBS,14536.4,-7089.1
2006,150,Humana,14418.1,308.5
2006,151,AFLAC,14363.0,1483.0
2006,152,Whirlpool,14317.0,422.0
2006,153,Progressive,14303.4,1393.9
2006,154,Office Depot,14278.9,273.8
2006,155,Eastman Kodak,14268.0,-1362.0
2006,156,Chubb,14082.3,1825.9
2006,157,Paccar,14057.4,1133.2
2006,158,United States Steel,14039.0,910.0
2006,159,Apple Computer,13931.0,1335.0
2006,160,Qwest Communications,13903.0,-779.0
2006,161,Lennar,13870.3,1355.2
2006,162,D.R. Horton,13863.7,1470.5
2006,163,Nike,13739.7,1211.6
2006,164,Union Pacific,13578.0,1026.0
2006,165,Southern,13554.0,1591.0
2006,166,Kohl's,13402.2,842.0
2006,167,Texas Instruments,13392.0,2324.0
2006,168,DIRECTV Group,13164.5,335.9
2006,169,Fluor,13161.1,227.3
2006,170,Waste Management,13074.0,1182.0
2006,171,Burlington No. Santa Fe,12987.0,1531.0
2006,172,Huntsman,12986.0,-34.6
2006,173,Illinois Tool Works,12921.8,1494.9
2006,174,Masco,12884.0,940.0
2006,175,Centex,12859.7,1011.4
2006,176,ONEOK,12811.4,546.5
2006,177,Nucor,12701.0,1310.3
2006,178,Public Service Enterprise Group,12661.0,661.0
2006,179,TRW Automotive Holdings,12643.0,204.0
2006,180,Williams,12583.6,313.6
2006,181,Amgen,12430.0,3674.0
2006,182,Northwest Airlines,12286.0,-2533.0
2006,183,Enterprise Products,12257.0,419.5
2006,184,FirstEnergy,12195.0,861.0
2006,185,American Electric Power,12117.0,814.0
2006,186,Marsh & McLennan,12109.0,404.0
2006,187,Capital One Financial,12085.0,1809.1
2006,188,CHS,11984.6,250.0
2006,189,USAA,11980.4,1388.4
2006,190,Textron,11979.0,203.0
2006,191,Health Net,11940.5,229.8
2006,192,Pepsi Bottling,11885.0,466.0
2006,193,Murphy Oil,11877.2,846.5
2006,194,Edison International,11852.0,1137.0
2006,195,FPL Group,11846.0,885.0
2006,196,Oracle,11799.0,2886.0
2006,197,Sempra Energy,11737.0,920.0
2006,198,Sanmina-SCI,11734.7,-1006.0
2006,199,Consolidated Edison,11732.0,719.0
2006,200,PG&E Corp.,11703.0,917.0
2006,201,Navistar International,11696.0,294.0
2006,202,Bear Stearns,11552.4,1462.2
2006,203,Marriott International,11550.0,669.0
2006,204,Colgate-Palmolive,11396.9,1351.4
2006,205,Smithfield Foods,11354.2,296.2
2006,206,General Mills,11244.0,1240.0
2006,207,Continental Airlines,11208.0,-68.0
2006,208,Toys R Us,11194.0,-282.0
2006,209,Arrow Electronics,11164.2,253.6
2006,210,Eaton,11115.0,805.0
2006,211,Sun Microsystems,11070.0,-107.0
2006,212,Avnet,11066.8,168.2
2006,213,National City Corp.,11036.1,1985.2
2006,214,United Auto Group,10985.0,119.0
2006,215,Aramark,10963.4,288.5
2006,216,Dean Foods,10900.3,327.5
2006,217,SunTrust Banks,10886.4,1987.2
2006,218,Entergy,10760.6,923.8
2006,219,Devon Energy,10741.0,2930.0
2006,220,Reliant Energy,10708.0,-330.6
2006,221,AES,10692.0,562.0
2006,222,Progress Energy,10646.0,697.0
2006,223,Genworth Financial,10504.0,1221.0
2006,224,First Data,10490.4,1585.8
2006,225,Omnicom Group,10481.1,790.7
2006,226,Circuit City Stores,10472.4,61.7
2006,227,Solectron,10456.3,3.4
2006,228,TXU,10449.0,1722.0
2006,229,UnumProvident,10437.2,513.6
2006,230,American Standard,10264.4,556.3
2006,231,Winn-Dixie Stores,10209.8,-832.6
2006,232,PPG Industries,10201.0,596.0
2006,233,Kellogg,10177.2,980.4
2006,234,Dana,10092.0,-1379.0
2006,235,Medtronic,10054.6,1803.9
2006,236,Tenet Healthcare,10052.0,-724.0
2006,237,Aon,10030.0,737.0
2006,238,Cummins,9918.0,550.0
2006,239,Ashland,9860.0,2004.0
2006,240,Baxter International,9849.0,956.0
2006,241,Viacom,9817.6,1256.9
2006,242,ArvinMeritor,9816.0,12.0
2006,243,Kinder Morgan Energy,9787.1,812.2
2006,244,CenterPoint Energy,9784.0,252.0
2006,245,Genuine Parts,9783.1,437.4
2006,246,Limited Brands,9699.0,683.3
2006,247,Xcel Energy,9695.3,513.0
2006,248,Fidelity National Financial,9668.9,964.1
2006,249,EMC,9664.0,1133.2
2006,250,Schering-Plough,9508.0,269.0
2006,251,Alltel,9487.0,1331.4
2006,252,Clear Channel Communications,9468.9,935.7
2006,253,L-3 Communications,9444.7,508.5
2006,254,KB Home,9441.7,842.4
2006,255,Lucent Technologies,9441.0,1185.0
2006,256,Guardian Life of America,9377.4,443.9
2006,257,Yum Brands,9349.0,762.0
2006,258,OfficeMax,9157.7,-73.8
2006,259,DTE Energy,9040.0,537.0
2006,260,Phelps Dodge,9030.4,1556.4
2006,261,Principal Financial,9009.9,919.0
2006,262,H.J. Heinz,8912.3,752.7
2006,263,YRC Worldwide,8741.6,288.1
2006,264,World Fuel Services,8733.9,39.6
2006,265,R.R. Donnelley & Sons,8651.4,137.1
2006,266,CSX,8632.0,1145.0
2006,267,TEPPCO Partners,8618.5,162.6
2006,268,Dollar General,8582.2,350.2
2006,269,TransMontaigne,8549.4,55.8
2006,270,Norfolk Southern,8527.0,1281.0
2006,271,Automatic Data Proc.,8499.1,1055.4
2006,272,Amazon.com,8490.0,359.0
2006,273,Echostar Communications,8425.5,1514.5
2006,274,Smurfit-Stone Container,8396.0,-327.0
2006,275,Calpine,8384.7,-841.9
2006,276,Sonic Automotive,8377.6,91.9
2006,277,Liberty Media,8350.0,-33.0
2006,278,Bank of New York Co.,8312.0,1571.0
2006,279,Parker Hannifin,8270.6,604.7
2006,280,Reynolds American,8256.0,1042.0
2006,281,Avon Products,8149.6,847.6
2006,282,Air Products & Chem.,8143.5,711.7
2006,283,Pepco Holdings,8065.5,371.2
2006,284,First American Corp.,8061.8,485.3
2006,285,Science Applications Intl.,8022.0,917.0
2006,286,Rohm & Haas,7994.0,637.0
2006,287,Danaher,7984.7,897.8
2006,288,BJ's Wholesale Club,7949.9,128.5
2006,289,NiSource,7904.2,306.5
2006,290,PNC Financial Services Group,7896.0,1325.0
2006,291,ITT Industries,7844.7,359.5
2006,292,BB&T Corp.,7831.5,1653.8
2006,293,Nordstrom,7722.9,551.3
2006,294,Dillard's,7708.0,121.5
2006,295,KeySpan,7695.8,390.2
2006,296,Gannett,7665.9,1244.7
2006,297,Praxair,7656.0,726.0
2006,298,Burlington Resources,7587.0,2710.0
2006,299,Apache,7584.2,2623.7
2006,300,Southwest Airlines,7584.0,548.0
2006,301,Land O'Lakes,7567.4,128.9
2006,302,Campbell Soup,7548.0,707.0
2006,303,Jabil Circuit,7524.4,231.8
2006,304,Northeast Utilities,7513.7,-253.5
2006,305,Fortune Brands,7498.5,621.1
2006,306,Assurant,7497.7,479.4
2006,307,State St. Corp.,7496.0,838.0
2006,308,Fifth Third Bancorp,7495.0,1549.0
2006,309,Harrah's Entertainment,7411.1,236.4
2006,310,Baker Hughes,7218.0,878.4
2006,311,Sherwin-Williams,7190.7,463.3
2006,312,Owens-Illinois,7189.7,-558.6
2006,313,IAC/InterActiveCorp,7118.8,876.2
2006,314,Anadarko Petroleum,7100.0,2471.0
2006,315,Eastman Chemical,7059.0,557.0
2006,316,Cox Communications,7054.3,-230.7
2006,317,Applied Materials,6991.8,1209.9
2006,318,WPS Resources,6962.7,157.4
2006,319,Agilent Technologies,6935.0,327.0
2006,320,Kerr-McGee,6921.0,3211.0
2006,321,Crown Holdings,6908.0,-362.0
2006,322,MeadWestvaco,6882.0,28.0
